uniprot_accession,gene,kp_ess_in_vitro_call,kp_ess_in_vitro_score,kp_ess_urine_call,kp_ess_urine_score,kp_ess_serum_call,kp_ess_serum_score,kp_ess_in_vivo_call,kp_ess_in_vivo_score,kp_ess_vulnerability_call,kp_ess_sources,ec_transfer_essential,ec_transfer_via,ec_transfer_pident,n_ecoli_orthologs,entero_pct_essential,bacteria_pct_essential,proteomelm_ess_score,proteomelm_ess_essential,proteomelm_ess_status,geptop_score,geptop_essential,geptop_status,fba_essential,fba_growth_ratio,mapped_model_gene,fba_mapping_pident,fba_status,deeplyessential_score,deeplyessential_essential,deeplyessential_status,crispri_ce_library,kpnih1_essential,crispri_invivo_hit,ecoli_keio_essential,ecoli_goodall_essential,ecoli_crispri_rousset18_log2fc,ecoli_crispri_rousset18_essential,ecoli_crispri_wang18_fitness,ecoli_crispri_wang18_essential,ecoli_crispri_multistrain_frac,ecoli_vulnerability_hawkins,ecoli_rbtnseq_min_fitness,n_ecoli_screens_essential,ecoli_experimental_essential,ecoli_vulnerability_score,evidence_experimental,evidence_transfer,evidence_predictor,essentiality_score,experimentally_essential,essentiality_tier,evidence_sources,selectivity
P04805,gltX,,,,,,,,,,,True,b2400,100.0,1,1.0,0.959,0.9992,True,ok (head cv_auroc=0.809),0.9572,True,ok (37 refs),True,0.0,b2400,100.0,in_model,,,deferred,,,,True,True,-8.89379496782525,True,-7.53338846851,True,0.9814814814814816,-0.0158922808643847,,4,True,1.0,1.0,1.0,0.9867600000000001,0.9947,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop;FBA,broad_human_homolog
P04825,pepN,,,,,,,,,,,False,b0932,100.0,1,0.0,0.068,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0932,100.0,in_model,,,deferred,,,,False,False,-0.418878017388914,False,-0.340532327574,False,0.0,,-2.73,0,False,0.0698,0.0698,0.0,0.0,0.0279,False,non_essential,,broad_human_homolog
P04968,ilvA,,,,,,,,,,,False,b3772,100.0,1,0.0,0.108,0.0,False,ok (head cv_auroc=0.809),0.0298,False,ok (37 refs),False,1.0,b3772,100.0,in_model,,,deferred,,,,False,False,-0.194233052853201,False,-0.436638060803,False,0.2407407407407407,,-8.677,0,False,0.0437,0.0437,0.0,0.00894,0.0211,False,non_essential,,broad_selective
P04982,rbsD,,,,,,,,,,,False,b3748,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b3748,100.0,in_model,,,deferred,,,,False,False,-0.24613680337785,False,0.25955263518,False,0.0,,-5.474,0,False,0.041,0.041,0.0,0.0,0.0164,False,non_essential,,broad_selective
P04983,rbsA,,,,,,,,,,,False,b3749,100.0,1,0.0,0.0,0.0906,False,ok (head cv_auroc=0.809),0.0232,False,ok (37 refs),False,1.0,b3749,100.0,in_model,,,deferred,,,,False,False,-0.365141662306663,False,0.172304666149,False,0.0,,-4.158,0,False,0.0609,0.0609,0.0,0.05226,0.0453,False,non_essential,,broad_selective
P04993,recD,,,,,,,,,,,False,b2819,100.0,1,0.0,0.446,0.0778,False,ok (head cv_auroc=0.809),0.0892,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.199518298056404,False,0.124034042782,False,0.1851851851851851,,-9.899,0,False,0.0333,0.0333,0.0,0.082075,0.0461,False,non_essential,,broad_selective
P04994,xseA,,,,,,,,,,,False,b2509,100.0,1,0.0,0.0409999999999999,0.178,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.431170128608444,False,-0.23996020801,False,0.0,,-5.714,0,False,0.0719,0.0719,0.0,0.11124999999999999,0.0733,False,non_essential,,broad_selective
P04995,sbcB,,,,,,,,,,,False,b2011,100.0,1,0.0,0.311,0.0,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.306380105345739,False,-0.600968451573,False,0.1296296296296296,,-9.054,0,False,0.0601,0.0601,0.0,0.0219,0.0328,False,non_essential,,broad_selective
P05020,pyrC,,,,,,,,,,,False,b1062,100.0,1,0.0,0.297,0.2992,False,ok (head cv_auroc=0.809),0.1182,False,ok (37 refs),True,0.0,b1062,100.0,in_model,,,deferred,,,,False,False,-0.525736484664037,False,-0.241995661567,False,0.2777777777777778,,-8.651,0,False,0.0876,0.0876,0.0,0.38506,0.1891,False,non_essential,FBA,broad_selective
P05041,pabB,,,,,,,,,,,False,b1812,100.0,1,0.0,0.108,0.0274,False,ok (head cv_auroc=0.809),0.1673,False,ok (37 refs),True,0.0,b1812,100.0,in_model,,,deferred,,,,False,False,-0.337790872078992,False,0.163502968813,False,0.0,,-4.55,0,False,0.0563,0.0563,0.0,0.26389,0.1281,False,non_essential,FBA,broad_selective
P05042,fumC,,,,,,,,,,,False,b1611,100.0,1,0.0,0.122,0.003,False,ok (head cv_auroc=0.809),0.1058,False,ok (37 refs),False,1.0,b1611,100.0,in_model,,,deferred,,,,False,False,-0.257521899989842,False,0.0395156598457,False,0.0,,-3.609,0,False,0.0429,0.0429,0.0,0.03324,0.0305,False,non_essential,,broad_human_homolog
P05050,alkB,,,,,,,,,,,False,b2212,100.0,1,0.0,0.0139999999999999,0.0009,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,0.0512256843807319,False,-0.236060200666,False,0.0,,-5.157,0,False,0.0236,0.0236,0.0,0.0005625,0.0097,False,non_essential,,broad_human_homolog
P05055,pnp,,,,,,,,,,,False,b3164,100.0,1,0.071,0.595,0.9157,True,ok (head cv_auroc=0.809),0.3476,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-5.49826625950426,True,-5.81676291717,False,0.5370370370370371,,-5.758,1,False,0.9164,0.9164,0.071,0.7026625,0.6618,False,essential,Rousset18;ProteomeLM;Geptop,broad_human_homolog
P05194,aroD,,,,,,,,,,,False,b1693,100.0,1,0.0,0.0139999999999999,0.0003,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),True,0.0,b1693,100.0,in_model,,,deferred,,,,False,False,-0.454111581286496,False,-0.311061295287,False,0.2777777777777778,,-7.62,0,False,0.0757,0.0757,0.0,0.21767,0.1173,False,non_essential,FBA,broad_selective
P05458,ptrA,,,,,,,,,,,False,b2821,100.0,1,0.0,0.0409999999999999,0.0057,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.30800994124037,False,0.408951802157,False,0.0,,-3.873,0,False,0.0513,0.0513,0.0,0.0035625,0.0219,False,non_essential,,broad_human_homolog
P05523,mutM,,,,,,,,,,,False,b3635,100.0,1,0.0,0.108,0.9417,True,ok (head cv_auroc=0.809),0.0243,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.309769243396041,False,-0.238343822924,False,0.0,,-2.457,0,False,0.0516,0.0516,0.0,0.597675,0.2597,False,likely_essential,ProteomeLM,broad_human_homolog
P05637,apaH,,,,,,,,,,,False,b0049,100.0,1,0.0,0.054,0.0009,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0049,100.0,in_model,,,deferred,,,,False,False,-0.605947775324985,False,-1.06208268567,False,0.0,,-7.133,0,False,0.1062,0.1062,0.0,0.00045,0.0427,False,non_essential,,broad_selective
P05704,trg,,,,,,,,,,,False,b1421,100.0,1,0.0,0.0139999999999999,0.0017,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.494982111752204,False,-0.275278817873,False,,,-5.242,0,False,0.0825,0.0825,0.0,0.0010624999999999999,0.0334,False,non_essential,,broad_selective
P05791,ilvD,,,,,,,,,,,False,b3771,100.0,1,0.0,0.405,0.1367,False,ok (head cv_auroc=0.809),0.1964,False,ok (37 refs),True,0.0,b3771,100.0,in_model,,,deferred,,,,False,False,-0.414414957090065,False,-0.322610948093,False,0.2777777777777778,,-8.923,0,False,0.0691,0.0691,0.0,0.32727,0.1585,False,non_essential,FBA,broad_selective
P05793,ilvC,,,,,,,,,,,False,b3774,100.0,1,0.0,0.432,0.0279,False,ok (head cv_auroc=0.809),0.0253,False,ok (37 refs),True,0.0,b3774,100.0,in_model,,,deferred,,,,False,False,-0.373358541820039,False,0.258994298022,False,0.2777777777777778,,-9.184,0,False,0.0622,0.0622,0.0,0.22154000000000001,0.1135,False,non_essential,FBA,broad_selective
P05804,uidA,,,,,,,,,,,False,b1617,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1617,100.0,in_model,,,deferred,,,,False,False,-0.214969859824618,False,-0.197681032876,False,,,-4.142,0,False,0.0358,0.0358,0.0,0.0,0.0143,False,non_essential,,narrow_human_homolog
P05824,recN,,,,,,,,,,,False,b2616,100.0,1,0.0,0.122,0.4949,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.31022248698381,False,-0.343859380739,False,0.0,,-5.673,0,False,0.0517,0.0517,0.0,0.3093125,0.1444,False,non_essential,,broad_selective
P05825,fepA,,,,,,,,,,,False,b0584,100.0,1,0.0,0.0139999999999999,0.0007,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0584,100.0,in_model,,,deferred,,,,False,False,-0.514530158841068,False,0.0608294758157,False,0.0,,-4.82,0,False,0.0858,0.0858,0.0,0.00035,0.0345,False,non_essential,,broad_selective
P05852,tsaD,,,,,,,,,,,True,b3064,100.0,1,1.0,0.905,0.9613,True,ok (head cv_auroc=0.809),0.7767,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-4.90466254711998,True,-6.5578089487,True,0.7222222222222222,0.111390175496451,,4,True,0.8886,1.0,1.0,0.892075,0.9568,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P06129,btuB,,,,,,,,,,,False,b3966,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b3966,100.0,in_model,,,deferred,,,,False,False,-0.359421394526195,False,-0.284101727168,False,0.0,,-2.379,0,False,0.0599,0.0599,0.0,0.0,0.024,False,non_essential,,broad_selective
P06134,ada,,,,,,,,,,,False,b2213,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.244856004155459,False,0.172345433881,False,0.0,,-5.176,0,False,0.0408,0.0408,0.0,0.0,0.0163,False,non_essential,,broad_human_homolog
P06136,ftsQ,,,,,,,,,,,True,b0093,100.0,1,1.0,0.5,0.97,True,ok (head cv_auroc=0.809),0.2165,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-7.16717300386012,True,-7.60718709049,True,0.9814814814814816,-0.0814497041620048,,4,True,1.0,1.0,1.0,0.6874374999999999,0.875,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM,broad_selective
P06149,dld,,,,,,,,,,,False,b2133,100.0,1,0.0,0.0139999999999999,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b2133,100.0,in_model,,,deferred,,,,False,False,-0.385677341533435,False,0.148303337058,False,0.0,,-2.506,0,False,0.0643,0.0643,0.0,0.0,0.0257,False,non_essential,,broad_selective
P06609,btuC,,,,,,,,,,,False,b1711,100.0,1,0.0,0.027,0.001,False,ok (head cv_auroc=0.809),0.0267,False,ok (37 refs),False,1.0,b1711,100.0,in_model,,,deferred,,,,False,False,-0.412421249462337,False,-0.0628730171978,False,0.0,,-4.27,0,False,0.0687,0.0687,0.0,0.00851,0.0309,False,non_essential,,broad_selective
P06611,btuD,,,,,,,,,,,False,b1709,100.0,1,0.0,0.027,0.0107,False,ok (head cv_auroc=0.809),0.0308,False,ok (37 refs),False,1.0,b1709,100.0,in_model,,,deferred,,,,False,False,-0.48731360771442,False,-0.418786333486,False,0.0,,-4.559,0,False,0.0812,0.0812,0.0,0.014589999999999999,0.0383,False,non_essential,,broad_human_homolog
P06612,topA,,,,,,,,,,,True,b1274,100.0,1,0.7859999999999999,0.6759999999999999,0.9595,True,ok (head cv_auroc=0.809),0.6086,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-2.53598347945809,True,-1.7584890937,False,0.9444444444444444,0.338847100262495,,3,True,0.6612,1.0,1.0,0.8279124999999999,0.9312,True,essential,Keio;Goodall;Rousset18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P06616,era,,,,,,,,,,,True,b2566,100.0,1,1.0,0.8240000000000001,0.9944,True,ok (head cv_auroc=0.809),0.708,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-5.61640049515396,True,-4.99151361549,False,0.9074074074074074,0.556336230002327,,3,True,0.9361,1.0,1.0,0.887,0.9548,True,essential,Keio;Goodall;Rousset18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P06709,birA,,,,,,,,,,,True,b3973,100.0,1,0.7859999999999999,0.4589999999999999,0.9317,True,ok (head cv_auroc=0.809),0.2873,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-0.256425975018054,False,-0.464468335179,False,0.0,0.462082359473424,-6.782,2,True,0.5379,1.0,1.0,0.6900499999999999,0.876,True,essential,Keio;Goodall;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P06710,dnaX,,,,,,,,,,,True,b0470,100.0,1,1.0,0.919,0.9999,True,ok (head cv_auroc=0.809),0.6288,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-6.16773846344667,True,-7.49101418065,True,0.8703703703703703,0.194383777713117,,4,True,1.0,1.0,1.0,0.8607375,0.9443,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P06715,gor,,,,,,,,,,,False,b3500,100.0,1,0.0,0.081,0.0718,False,ok (head cv_auroc=0.809),0.1072,False,ok (37 refs),False,1.0,b3500,100.0,in_model,,,deferred,,,,False,False,-0.342032867407558,False,-0.56389840809,False,0.0185185185185185,,-5.335,0,False,0.057,0.057,0.0,0.06806000000000001,0.05,False,non_essential,,broad_human_homolog
P06721,metC,,,,,,,,,,,False,b3008,100.0,1,0.0,0.162,0.0002,False,ok (head cv_auroc=0.809),0.0308,False,ok (37 refs),False,1.0,b3008,100.0,in_model,,,deferred,,,,False,False,-0.256934090267581,False,0.0955551920357,False,0.1111111111111111,,-9.003,0,False,0.0428,0.0428,0.0,0.00934,0.0209,False,non_essential,,broad_selective
P06722,mutH,,,,,,,,,,,False,b2831,100.0,1,0.0,0.095,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.211140150121563,False,-0.375009480925,False,0.0,,-4.608,0,False,0.0375,0.0375,0.0,0.0,0.015,False,non_essential,,broad_selective
P06959,aceF,,,,,,,,,,,False,b0115,100.0,1,0.5,0.568,0.0147,False,ok (head cv_auroc=0.809),0.2203,False,ok (37 refs),False,0.9786,b0115,100.0,in_model,,,deferred,,,,False,True,-3.43077462837334,True,-5.72182433246,False,0.4259259259259259,,,2,True,0.5722,1.0,0.5,0.07343999999999999,0.5294,True,essential,Goodall;Rousset18,broad_selective
P06960,argF,,,,,,,,,,,False,b0273,100.0,1,0.0,0.0,0.5499,True,ok (head cv_auroc=0.809),0.1397,False,ok (37 refs),False,1.0,b0273,100.0,in_model,,,deferred,,,,False,False,-0.455104756646422,False,-0.12567436073,False,,,-5.352,0,False,0.0759,0.0759,0.0,0.31686000000000003,0.1571,False,non_essential,ProteomeLM,broad_human_homolog
P06961,cca,,,,,,,,,,,True,b3056,100.0,1,0.929,0.743,0.9558,True,ok (head cv_auroc=0.809),0.4639,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-0.946479555539968,False,-2.29783130059,False,0.2407407407407407,0.526585283648748,,2,True,0.4734,1.0,1.0,0.7713375,0.9085,True,essential,Keio;Goodall;Ecoli;ProteomeLM;Geptop,broad_selective
P06968,dut,,,,,,,,,,,True,b3640,100.0,1,1.0,0.73,0.9789,True,ok (head cv_auroc=0.809),0.3851,True,ok (37 refs),False,1.0,b3640,100.0,in_model,,,deferred,,,,True,True,,False,-7.44861033183,True,0.925925925925926,0.237115369979876,,3,True,0.7629,1.0,1.0,0.60498,0.842,True,essential,Keio;Goodall;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P06971,fhuA,,,,,,,,,,,False,b0150,100.0,1,0.0,0.0,0.0002,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0150,100.0,in_model,,,deferred,,,,False,False,-0.424973797231285,False,0.0362512354643,False,,,-3.552,0,False,0.0708,0.0708,0.0,0.0001,0.0284,False,non_essential,,broad_selective
P06972,fhuB,,,,,,,,,,,False,b0153,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.03,False,ok (37 refs),False,1.0,b0153,100.0,in_model,,,deferred,,,,False,False,-0.448412571507504,False,-0.0633956806563,False,0.0,,-2.675,0,False,0.0747,0.0747,0.0,0.009,0.0335,False,non_essential,,broad_selective
P06974,fliM,,,,,,,,,,,False,b1945,100.0,1,0.0,0.068,0.0004,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.603075616592758,False,0.87370861304,False,0.0,,-5.952,0,False,0.1005,0.1005,0.0,0.00025,0.0403,False,non_essential,,narrow_selective
P06983,hemC,,,,,,,,,,,True,b3805,100.0,1,1.0,0.757,0.9488,True,ok (head cv_auroc=0.809),0.632,True,ok (37 refs),True,0.0,b3805,100.0,in_model,,,deferred,,,,True,True,-3.78439045284118,True,-6.74194082104,True,0.6481481481481481,0.726597146310671,,4,True,0.6742,1.0,1.0,0.8639999999999999,0.9456,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop;FBA,broad_human_homolog
P06988,hisD,,,,,,,,,,,False,b2020,100.0,1,0.0,0.405,0.0,False,ok (head cv_auroc=0.809),0.1353,False,ok (37 refs),True,0.0,b2020,100.0,in_model,,,deferred,,,,False,False,-0.559320099140793,False,-0.201644880439,False,0.2777777777777778,,-9.837,0,False,0.0932,0.0932,0.0,0.24059000000000003,0.1335,False,non_essential,FBA,broad_selective
P06992,rsmA,,,,,,,,,,,False,b0051,100.0,1,0.0,0.527,0.0331,False,ok (head cv_auroc=0.809),0.0652,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-1.46336642700137,False,-1.0046390127,False,0.0,,-4.512,0,False,0.2439,0.2439,0.0,0.04513749999999999,0.1156,False,non_essential,,broad_human_homolog
P06993,malT,,,,,,,,,,,False,b3418,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.466549911524612,False,0.404081104739,False,0.0,,-4.309,0,False,0.0778,0.0778,0.0,0.0,0.0311,False,non_essential,,broad_selective
P06996,ompC,,,,,,,,,,,False,b2215,100.0,1,0.0,0.0,0.0001,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),False,1.0,b2215,100.0,in_model,,,deferred,,,,False,False,-0.778853021628619,False,-0.12921593811,False,0.074074074074074,,-5.713,0,False,0.1298,0.1298,0.0,0.017570000000000002,0.0589,False,non_essential,,broad_selective
P06999,pfkB,,,,,,,,,,,False,b1723,100.0,1,0.0,0.0,0.0006,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1723,100.0,in_model,,,deferred,,,,False,False,-0.165967444209632,False,0.36016266066,False,0.0,,-4.872,0,False,0.0277,0.0277,0.0,0.0003,0.0112,False,non_essential,,broad_selective
P07001,pntA,,,,,,,,,,,False,b1603,100.0,1,0.0,0.0409999999999999,0.0109,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1603,100.0,in_model,,,deferred,,,,False,False,-0.346783856095078,False,0.289954164818,False,0.0,,-5.466,0,False,0.0578,0.0578,0.0,0.00545,0.0253,False,non_essential,,broad_human_homolog
P07003,poxB,,,,,,,,,,,False,b0871,100.0,1,0.0,0.027,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0871,100.0,in_model,,,deferred,,,,False,False,-0.233878018795565,False,0.331582877791,False,0.0,,-4.407,0,False,0.039,0.039,0.0,0.0,0.0156,False,non_essential,,broad_selective
P07004,proA,,,,,,,,,,,False,b0243,100.0,1,0.0,0.095,0.0001,False,ok (head cv_auroc=0.809),0.2009,False,ok (37 refs),True,0.0,b0243,100.0,in_model,,,deferred,,,,False,False,-0.33081354443441,False,-2.93605626672,False,0.2777777777777778,,-8.958,0,False,0.2936,0.2936,0.0,0.26032,0.2216,False,non_essential,FBA,broad_human_homolog
P07012,prfB,,,,,,,,,,,True,b2891,100.0,1,1.0,0.838,0.9379,True,ok (head cv_auroc=0.809),0.8111,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-6.58088521250814,True,-7.87402711118,True,,0.106149846109693,,4,True,1.0,1.0,1.0,0.89035,0.9561,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_selective
P07013,priB,,,,,,,,,,,False,b4201,100.0,1,0.429,0.243,0.0,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,True,-8.46500816473663,True,-7.46589504529,True,0.9803921568627452,,-7.04,3,True,1.0,1.0,0.429,0.0219,0.4946,True,essential,Goodall;Rousset18;Wang18,narrow_selective
P07014,sdhB,,,,,,,,,,,False,b0724,100.0,1,0.0,0.257,0.0,False,ok (head cv_auroc=0.809),0.2966,True,ok (37 refs),False,0.9599,b0724,100.0,in_model,,,deferred,,,,False,False,-0.889606204867964,False,-0.873450797874,False,0.0925925925925925,,-5.139,0,False,0.1483,0.1483,0.0,0.08897999999999999,0.0949,False,non_essential,Geptop,broad_human_homolog
P07017,tar,,,,,,,,,,,False,b1886,100.0,1,0.0,0.027,0.0187,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.310354130955316,False,0.24667978061,False,0.0,,-3.421,0,False,0.0517,0.0517,0.0,0.0116875,0.0254,False,non_essential,,broad_selective
P07024,ushA,,,,,,,,,,,False,b0480,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0480,100.0,in_model,,,deferred,,,,False,False,-0.232888516046328,False,-0.164317246568,False,0.0,,-2.862,0,False,0.0388,0.0388,0.0,0.0,0.0155,False,non_essential,,broad_human_homolog
P07102,appA,,,,,,,,,,,False,b0980,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b0980,100.0,in_model,,,deferred,,,,False,False,-0.472997858368415,False,-0.0705204305916,False,0.0,,-4.851,0,False,0.0788,0.0788,0.0,0.0,0.0315,False,non_essential,,broad_selective
P07117,putP,,,,,,,,,,,False,b1015,100.0,1,0.0,0.0,0.0,False,ok (head cv_auroc=0.809),0.0,False,ok (37 refs),False,1.0,b1015,100.0,in_model,,,deferred,,,,False,False,-1.69164090574266,False,0.237160453047,False,0.0,,-3.15,0,False,0.2819,0.2819,0.0,0.0,0.1128,False,non_essential,,broad_human_homolog
P07118,valS,,,,,,,,,,,True,b4258,100.0,1,1.0,0.973,0.9684,True,ok (head cv_auroc=0.809),0.9051,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-6.35004083881352,True,-7.98417973023,True,0.9803921568627452,-0.0492927132205701,,4,True,1.0,1.0,1.0,0.9446625,0.9779,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P07330,cheB,,,,,,,,,,,False,b1883,100.0,1,0.0,0.054,0.0002,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.259022271524155,False,0.213183584409,False,0.0,,-6.254,0,False,0.0432,0.0432,0.0,0.022025,0.0261,False,non_essential,,broad_selective
P07363,cheA,,,,,,,,,,,False,b1888,100.0,1,0.0,0.027,0.0535,False,ok (head cv_auroc=0.809),0.0584,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.304032986710773,False,-0.298742791814,False,0.0,,-5.286,0,False,0.0507,0.0507,0.0,0.055337500000000005,0.0424,False,non_essential,,broad_selective
P07395,pheT,,,,,,,,,,,True,b1713,100.0,1,1.0,0.851,0.8856,True,ok (head cv_auroc=0.809),0.8902,True,ok (37 refs),,,,,not_in_model,,,deferred,,,,True,True,-5.71597318013138,True,-7.6976237638,True,0.9814814814814816,0.102047979524292,,4,True,0.9527,1.0,1.0,0.8873249999999999,0.9549,True,essential,Keio;Goodall;Rousset18;Wang18;Ecoli;ProteomeLM;Geptop,broad_human_homolog
P07464,lacA,,,,,,,,,,,False,b0342,100.0,1,0.0,0.0,0.0003,False,ok (head cv_auroc=0.809),0.0298,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,,False,0.506509355189,False,,,-1.996,0,False,0.0,0.0,0.0,0.011362500000000001,0.0045,False,non_essential,,narrow_selective
P07604,tyrR,,,,,,,,,,,False,b1323,100.0,1,0.0,0.081,0.0044,False,ok (head cv_auroc=0.809),0.0852,False,ok (37 refs),,,,,not_in_model,,,deferred,,,,False,False,-0.738078120039661,False,-0.16271826259,False,0.0,,-4.346,0,False,0.123,0.123,0.0,0.034699999999999995,0.0631,False,non_essential,,broad_selective
P07623,metAS,,,,,,,,,,,False,b4013,100.0,1,0.0,0.122,0.0011,False,ok (head cv_auroc=0.809),0.0523,False,ok (37 refs),True,0.0,b4013,100.0,in_model,,,deferred,,,,False,False,-0.23510694786555,False,0.149891985832,False,0.037037037037037,,-9.608,0,False,0.0392,0.0392,0.0,0.21624000000000002,0.1022,False,non_essential,FBA,broad_selective
P07639,aroB,,,,,,,,,,,False,b3389,100.0,1,0.0,0.4589999999999999,0.9549,True,ok (head cv_auroc=0.809),0.2448,True,ok (37 refs),True,0.0,b3389,100.0,in_model,,,deferred,,,,False,False,-1.4694765470479,False,-0.554473101168,False,0.3703703703703703,,-8.456,0,False,0.2449,0.2449,0.0,0.7508900000000001,0.3983,False,likely_essential,ProteomeLM;Geptop;FBA,broad_selective
